,ID,di_muon,di_ve_som,vang_co_phep,vang_khong_phep,OT,muc_tieu_dat_duoc,du_an,chat_luong_du_an,thoi_han_hop_dong,ngay_danh_gia_cuoi,so_nam_o_cong_ty,so_nam_trong_vi_tri_hien_tai,ngay_tang_luong_cuoi,tinh_trang_lam_viec,tinh_trang_hon_nhan,so_con,chieu_cao,can_nang,tinh_trang_suc_khoe,Hut_thuoc,Uong_ruou_bia,Phuong_tien_di_chuyen
165,FSI_166,2,0,2,5,2,70,3,1,1,06/01/2020 ,3,4,05/08/2020 ,part time,chua co gia dinh,0,150,60,khong bi benh,khong,khong,bus
166,FSI_167,5,4,3,2,3,70,4,0,2,17/09/2019 ,1,0,24/10/2019 ,part time,chua co gia dinh,0,170,50,dang bi benh,co,co,bus
167,FSI_168,2,0,3,2,2,90,4,0,1,24/11/2019 ,0,1,09/11/2019 ,part time,co gia dinh,1,150,50,khong bi benh,co,khong,xe may
168,FSI_169,2,2,5,5,4,90,1,4,3,27/12/2019 ,1,5,06/03/2020 ,part time,co gia dinh,1,150,70,khong bi benh,co,co,oto
169,FSI_170,0,3,5,2,1,80,0,0,1,21/02/2020 ,1,4,30/09/2019 ,full time,co gia dinh,2,175,40,khong bi benh,khong,khong,xe may
170,FSI_171,5,1,1,3,4,90,3,1,2,17/01/2020 ,1,4,18/11/2019 ,nghi phep,chua co gia dinh,1,165,70,khong bi benh,khong,khong,xe may
171,FSI_172,1,0,0,1,4,100,1,0,1,05/04/2020 ,2,5,21/04/2020 ,full time,co gia dinh,1,175,70,khong bi benh,co,khong,xe may
172,FSI_173,1,2,0,0,3,100,5,4,2,01/03/2020 ,4,0,07/10/2019 ,nghi phep,co gia dinh,0,170,60,khong bi benh,co,co,xe may
173,FSI_174,0,5,0,1,0,70,5,2,2,02/09/2020 ,2,2,05/09/2020 ,full time,co gia dinh,1,165,70,khong bi benh,co,khong,xe may
174,FSI_175,0,0,1,1,2,80,0,4,3,10/03/2020 ,2,2,27/10/2019 ,full time,co gia dinh,1,170,60,khong bi benh,co,co,xe may
175,FSI_176,5,1,2,1,2,100,4,0,1,17/06/2020 ,5,2,13/10/2019 ,nghi phep,chua co gia dinh,2,160,70,khong bi benh,co,khong,bus
176,FSI_177,4,0,0,0,0,100,2,0,3,12/03/2020 ,4,2,26/10/2019 ,part time,chua co gia dinh,2,150,40,dang bi benh,khong,co,oto
177,FSI_178,5,5,1,0,4,80,4,1,2,30/09/2019 ,0,0,21/02/2020 ,full time,co gia dinh,1,180,60,dang bi benh,co,co,xe may
178,FSI_179,3,2,3,5,2,100,1,2,2,24/06/2020 ,1,4,25/02/2020 ,part time,chua co gia dinh,1,175,60,dang bi benh,khong,co,oto
179,FSI_180,0,1,3,3,4,90,4,2,2,10/12/2019 ,4,4,21/05/2020 ,nghi phep,co gia dinh,2,180,70,khong bi benh,khong,co,xe may
180,FSI_181,2,4,3,1,5,100,3,5,3,07/11/2019 ,4,1,03/02/2020 ,nghi phep,co gia dinh,1,175,40,dang bi benh,co,co,xe may
181,FSI_182,5,4,3,5,3,100,1,3,2,02/04/2020 ,0,2,17/03/2020 ,part time,chua co gia dinh,3,165,70,khong bi benh,khong,co,xe may
182,FSI_183,5,1,0,0,5,90,2,4,3,18/05/2020 ,3,0,29/12/2019 ,nghi phep,co gia dinh,0,170,40,khong bi benh,co,khong,xe may
183,FSI_184,0,5,0,3,4,90,2,1,2,20/01/2020 ,3,0,15/02/2020 ,nghi phep,chua co gia dinh,2,180,70,khong bi benh,co,co,xe may
184,FSI_185,3,3,2,2,0,90,0,1,1,08/06/2020 ,1,3,19/03/2020 ,nghi phep,co gia dinh,2,150,50,khong bi benh,co,co,oto
185,FSI_186,5,3,1,4,3,80,1,0,2,28/09/2019 ,2,1,11/09/2019 ,part time,co gia dinh,1,165,50,dang bi benh,khong,co,bus
186,FSI_187,0,0,0,3,0,70,2,2,2,29/02/2020 ,1,0,16/12/2019 ,nghi phep,chua co gia dinh,2,180,50,khong bi benh,co,khong,xe may
187,FSI_188,2,5,0,5,0,100,0,2,1,16/06/2020 ,1,2,15/07/2020 ,full time,co gia dinh,2,160,60,dang bi benh,co,khong,xe may
188,FSI_189,5,2,0,4,4,100,3,1,3,26/10/2019 ,5,1,17/06/2020 ,nghi phep,chua co gia dinh,2,180,70,khong bi benh,co,co,xe may
189,FSI_190,0,5,0,0,1,70,0,0,2,03/06/2020 ,0,1,16/09/2019 ,full time,co gia dinh,1,170,40,khong bi benh,co,khong,bus
190,FSI_191,3,1,5,3,5,90,4,2,1,15/06/2020 ,0,1,11/02/2020 ,part time,co gia dinh,0,160,50,khong bi benh,co,khong,xe may
191,FSI_192,1,3,1,0,2,100,0,1,1,24/02/2020 ,5,5,18/10/2019 ,full time,chua co gia dinh,2,170,60,dang bi benh,khong,khong,xe may
192,FSI_193,2,1,1,1,5,70,0,4,1,23/08/2020 ,0,3,28/05/2020 ,nghi phep,chua co gia dinh,0,165,40,khong bi benh,khong,khong,oto
193,FSI_194,1,3,0,5,0,90,2,2,2,28/02/2020 ,2,1,02/09/2020 ,part time,co gia dinh,3,170,50,khong bi benh,co,khong,oto
194,FSI_195,4,0,4,1,0,90,0,5,1,01/11/2019 ,3,1,16/07/2020 ,full time,co gia dinh,0,150,70,khong bi benh,khong,khong,oto
195,FSI_196,4,1,0,3,0,80,5,5,3,12/03/2020 ,2,1,20/04/2020 ,part time,co gia dinh,0,175,70,khong bi benh,co,co,oto
196,FSI_197,1,0,1,5,2,80,5,2,1,15/02/2020 ,2,1,12/10/2019 ,nghi phep,chua co gia dinh,0,175,50,dang bi benh,co,khong,xe may
197,FSI_198,2,3,2,2,2,100,1,3,1,31/12/2019 ,0,5,20/08/2020 ,full time,chua co gia dinh,0,180,60,khong bi benh,co,co,xe may
198,FSI_199,2,0,0,0,5,100,3,1,1,31/05/2020 ,4,2,24/04/2020 ,full time,co gia dinh,0,165,60,dang bi benh,co,khong,oto
199,FSI_200,1,1,4,0,2,80,4,5,1,09/09/2019 ,0,1,21/12/2019 ,nghi phep,chua co gia dinh,1,160,60,dang bi benh,co,khong,bus
200,FSI_201,2,0,4,0,4,70,2,2,2,09/05/2020 ,1,2,19/05/2020 ,part time,chua co gia dinh,2,180,40,khong bi benh,khong,co,xe may
201,FSI_202,2,1,2,0,2,90,0,4,3,03/04/2020 ,0,5,15/12/2019 ,full time,co gia dinh,2,170,70,khong bi benh,co,co,xe may
202,FSI_203,0,0,0,2,3,90,0,5,3,01/10/2019 ,2,1,21/08/2020 ,part time,chua co gia dinh,2,175,40,khong bi benh,co,co,xe may
203,FSI_204,5,0,2,3,0,70,2,2,1,15/04/2020 ,0,5,22/08/2020 ,nghi phep,co gia dinh,0,170,40,dang bi benh,co,khong,xe may
204,FSI_205,0,1,0,1,0,70,5,2,1,22/09/2019 ,0,1,17/12/2019 ,nghi phep,co gia dinh,1,150,70,dang bi benh,khong,co,bus
205,FSI_206,0,2,1,4,4,80,0,0,3,29/04/2020 ,2,4,15/02/2020 ,nghi phep,chua co gia dinh,0,160,70,khong bi benh,co,khong,bus
206,FSI_207,2,0,0,4,1,90,4,0,1,14/09/2019 ,0,1,14/05/2020 ,full time,co gia dinh,0,160,50,dang bi benh,co,co,oto
207,FSI_208,0,3,1,1,3,80,0,1,1,11/11/2019 ,0,4,05/07/2020 ,nghi phep,chua co gia dinh,0,160,50,khong bi benh,co,co,xe may
208,FSI_209,0,0,4,4,2,70,4,2,1,25/02/2020 ,0,3,07/05/2020 ,part time,co gia dinh,2,180,60,khong bi benh,khong,co,oto
209,FSI_210,4,5,3,0,3,70,0,1,1,01/10/2019 ,2,2,29/05/2020 ,part time,co gia dinh,2,160,70,dang bi benh,khong,khong,xe may
210,FSI_211,4,1,0,1,5,100,3,0,1,05/09/2020 ,3,1,31/10/2019 ,nghi phep,chua co gia dinh,1,165,40,dang bi benh,khong,khong,xe may
211,FSI_212,4,2,2,3,0,100,1,0,2,23/02/2020 ,0,1,20/07/2020 ,part time,chua co gia dinh,1,165,40,dang bi benh,khong,khong,xe may
212,FSI_213,3,1,2,0,4,70,2,2,2,05/12/2019 ,0,3,01/02/2020 ,part time,chua co gia dinh,3,160,50,khong bi benh,co,khong,xe may
213,FSI_214,0,0,5,5,0,100,0,1,2,29/01/2020 ,2,4,28/07/2020 ,full time,chua co gia dinh,1,175,60,dang bi benh,khong,khong,xe may
214,FSI_215,2,2,0,5,0,100,2,0,2,09/02/2020 ,1,5,25/07/2020 ,nghi phep,co gia dinh,3,175,50,khong bi benh,co,khong,bus
215,FSI_216,4,5,2,2,2,100,0,3,1,21/11/2019 ,0,0,11/08/2020 ,nghi phep,chua co gia dinh,1,150,60,khong bi benh,khong,co,oto
216,FSI_217,5,4,4,3,4,80,0,4,1,21/06/2020 ,0,2,25/11/2019 ,full time,co gia dinh,1,160,40,dang bi benh,khong,khong,oto
217,FSI_218,0,3,2,1,5,100,1,2,1,19/06/2020 ,1,4,12/02/2020 ,full time,co gia dinh,1,160,70,khong bi benh,khong,khong,xe may
218,FSI_219,1,1,3,1,0,90,5,2,1,19/09/2019 ,4,0,12/03/2020 ,nghi phep,co gia dinh,1,175,60,dang bi benh,co,co,xe may
219,FSI_220,0,0,0,1,0,70,0,5,1,13/05/2020 ,2,0,18/04/2020 ,nghi phep,co gia dinh,0,165,40,dang bi benh,co,co,oto
220,FSI_221,1,0,0,0,4,70,0,4,1,27/01/2020 ,0,5,26/07/2020 ,nghi phep,chua co gia dinh,2,160,60,khong bi benh,khong,khong,bus
221,FSI_222,0,4,4,1,1,100,3,2,2,20/09/2019 ,0,0,28/09/2019 ,nghi phep,co gia dinh,1,165,50,dang bi benh,co,khong,xe may
222,FSI_223,0,1,3,0,1,70,5,3,2,14/01/2020 ,0,0,29/07/2020 ,full time,co gia dinh,1,180,40,khong bi benh,khong,khong,xe may
223,FSI_224,3,1,3,4,3,90,0,0,1,04/11/2019 ,4,0,29/09/2019 ,full time,chua co gia dinh,2,175,60,khong bi benh,khong,co,xe may
224,FSI_225,4,3,1,3,4,100,0,4,1,17/03/2020 ,0,2,01/11/2019 ,part time,chua co gia dinh,1,175,50,khong bi benh,co,khong,xe may
225,FSI_226,1,0,1,3,1,70,0,0,1,08/12/2019 ,4,1,26/10/2019 ,nghi phep,chua co gia dinh,2,175,50,dang bi benh,khong,co,bus
226,FSI_227,5,0,4,3,2,100,1,2,1,30/04/2020 ,1,0,28/03/2020 ,part time,co gia dinh,2,170,40,dang bi benh,co,co,oto
227,FSI_228,5,4,2,1,5,90,4,3,1,26/08/2020 ,5,2,12/04/2020 ,full time,co gia dinh,2,150,40,dang bi benh,co,co,xe may
228,FSI_229,2,1,3,5,2,100,0,4,1,18/09/2019 ,5,0,09/06/2020 ,nghi phep,chua co gia dinh,3,175,50,khong bi benh,co,co,xe may
229,FSI_230,3,2,2,1,2,80,2,2,1,01/01/2020 ,0,0,22/03/2020 ,full time,chua co gia dinh,1,175,60,dang bi benh,khong,khong,xe may
230,FSI_231,1,0,1,4,0,90,0,1,2,28/04/2020 ,4,0,28/01/2020 ,full time,co gia dinh,1,165,40,dang bi benh,khong,khong,bus
231,FSI_232,4,5,0,4,4,100,0,0,1,08/11/2019 ,4,0,23/03/2020 ,part time,chua co gia dinh,1,180,60,dang bi benh,khong,co,xe may
232,FSI_233,5,5,2,1,1,90,5,0,1,03/05/2020 ,1,4,17/06/2020 ,part time,co gia dinh,0,175,60,dang bi benh,khong,khong,xe may
233,FSI_234,0,0,2,4,0,80,1,4,1,10/04/2020 ,0,0,18/09/2019 ,nghi phep,co gia dinh,1,160,40,dang bi benh,khong,khong,oto
234,FSI_235,0,1,5,5,5,70,1,5,1,15/12/2019 ,4,1,17/09/2019 ,full time,co gia dinh,1,170,50,khong bi benh,co,co,xe may
235,FSI_236,5,5,1,1,0,70,1,0,2,24/08/2020 ,2,0,23/10/2019 ,part time,chua co gia dinh,2,170,40,khong bi benh,co,co,xe may
236,FSI_237,0,0,0,2,3,80,0,0,3,16/07/2020 ,2,0,18/07/2020 ,part time,chua co gia dinh,2,175,70,dang bi benh,co,co,xe may
237,FSI_238,3,2,3,0,0,80,0,0,1,31/10/2019 ,1,0,10/08/2020 ,part time,chua co gia dinh,2,175,60,khong bi benh,co,khong,bus
238,FSI_239,1,0,3,4,1,80,2,3,2,02/02/2020 ,0,3,14/05/2020 ,nghi phep,co gia dinh,0,175,40,khong bi benh,khong,khong,xe may
239,FSI_240,2,0,2,3,3,70,0,0,1,28/04/2020 ,5,2,30/04/2020 ,nghi phep,co gia dinh,2,165,70,khong bi benh,co,co,bus
240,FSI_241,5,0,0,2,3,90,5,2,1,08/07/2020 ,5,0,06/03/2020 ,part time,co gia dinh,2,175,60,khong bi benh,khong,khong,bus
241,FSI_242,2,0,0,0,1,90,2,5,2,04/12/2019 ,2,5,02/11/2019 ,full time,co gia dinh,1,175,40,khong bi benh,khong,khong,xe may
242,FSI_243,1,1,2,0,0,100,3,3,1,19/07/2020 ,2,4,30/08/2020 ,nghi phep,co gia dinh,2,160,40,dang bi benh,khong,co,bus
243,FSI_244,0,5,1,0,2,90,0,2,1,25/01/2020 ,0,2,12/06/2020 ,full time,chua co gia dinh,1,180,50,khong bi benh,co,khong,bus
244,FSI_245,3,0,1,0,4,90,1,0,2,16/12/2019 ,0,0,15/06/2020 ,part time,chua co gia dinh,2,180,50,khong bi benh,khong,khong,bus
245,FSI_246,0,3,2,3,3,90,3,0,1,20/08/2020 ,4,3,02/06/2020 ,nghi phep,co gia dinh,0,165,40,dang bi benh,khong,co,xe may
246,FSI_247,2,1,4,0,0,90,1,0,1,19/12/2019 ,2,1,25/03/2020 ,part time,co gia dinh,2,170,40,dang bi benh,khong,co,xe may
247,FSI_248,4,5,3,1,1,80,5,0,3,07/10/2019 ,3,0,23/05/2020 ,part time,co gia dinh,1,175,70,dang bi benh,co,co,bus
248,FSI_249,0,0,3,0,0,80,0,3,1,06/11/2019 ,5,0,19/04/2020 ,part time,chua co gia dinh,1,165,50,khong bi benh,khong,co,oto
249,FSI_250,5,4,2,2,1,100,5,5,1,10/04/2020 ,4,4,26/06/2020 ,full time,co gia dinh,3,150,50,khong bi benh,khong,khong,xe may
250,FSI_251,4,0,1,0,1,80,2,0,3,19/09/2019 ,4,1,15/11/2019 ,part time,chua co gia dinh,2,150,40,khong bi benh,khong,co,xe may
251,FSI_252,5,3,2,2,3,80,1,0,1,14/01/2020 ,4,1,17/01/2020 ,part time,chua co gia dinh,2,175,70,dang bi benh,co,co,xe may
252,FSI_253,3,4,0,5,2,100,0,0,1,04/11/2019 ,0,0,29/03/2020 ,part time,chua co gia dinh,2,165,60,khong bi benh,co,co,bus
253,FSI_254,5,0,4,2,2,90,5,0,1,30/06/2020 ,0,1,21/01/2020 ,full time,chua co gia dinh,0,150,70,dang bi benh,co,khong,bus
254,FSI_255,2,0,0,3,2,90,1,0,3,04/03/2020 ,0,0,08/10/2019 ,nghi phep,co gia dinh,1,180,40,dang bi benh,khong,co,xe may
255,FSI_256,3,1,0,4,2,70,0,3,1,19/01/2020 ,1,0,10/03/2020 ,part time,chua co gia dinh,0,170,40,dang bi benh,khong,khong,xe may
256,FSI_257,3,1,4,5,4,100,2,4,1,07/03/2020 ,2,1,09/09/2019 ,full time,co gia dinh,1,180,50,dang bi benh,khong,co,oto
257,FSI_258,0,2,0,2,1,90,3,1,1,12/12/2019 ,0,3,05/02/2020 ,part time,co gia dinh,1,160,60,dang bi benh,khong,co,oto
258,FSI_259,3,0,0,1,4,100,1,0,3,10/08/2020 ,5,1,23/07/2020 ,full time,chua co gia dinh,0,175,50,khong bi benh,co,khong,bus
259,FSI_260,1,3,5,2,5,90,2,1,1,04/08/2020 ,1,4,28/04/2020 ,part time,chua co gia dinh,1,180,70,khong bi benh,co,co,oto
260,FSI_261,5,0,5,0,0,100,3,0,1,09/11/2019 ,3,0,22/11/2019 ,nghi phep,co gia dinh,0,180,50,dang bi benh,co,co,xe may
261,FSI_262,4,4,0,2,0,80,3,0,1,06/07/2020 ,5,1,15/06/2020 ,nghi phep,co gia dinh,0,150,60,khong bi benh,co,co,bus
262,FSI_263,3,4,0,2,0,90,0,5,1,05/10/2019 ,0,2,08/09/2019 ,full time,co gia dinh,0,175,40,dang bi benh,co,khong,xe may
263,FSI_264,0,1,1,0,4,70,1,3,2,13/08/2020 ,5,1,21/11/2019 ,nghi phep,chua co gia dinh,2,165,50,khong bi benh,khong,co,xe may
264,FSI_265,0,5,1,3,5,80,4,0,2,22/10/2019 ,2,1,08/04/2020 ,full time,chua co gia dinh,0,180,40,dang bi benh,khong,co,xe may
265,FSI_266,4,0,5,3,0,90,1,2,1,07/05/2020 ,2,4,31/07/2020 ,nghi phep,co gia dinh,1,160,40,khong bi benh,khong,khong,xe may
266,FSI_267,0,4,1,0,3,80,0,2,3,15/03/2020 ,5,1,28/03/2020 ,full time,chua co gia dinh,1,150,40,dang bi benh,co,khong,xe may
267,FSI_268,3,4,0,3,1,90,0,1,1,22/05/2020 ,1,5,25/11/2019 ,nghi phep,chua co gia dinh,2,165,70,khong bi benh,co,co,oto
268,FSI_269,2,3,3,5,1,90,3,1,1,09/08/2020 ,0,5,01/05/2020 ,nghi phep,chua co gia dinh,0,180,70,dang bi benh,khong,khong,xe may
269,FSI_270,0,0,5,0,5,70,5,5,1,27/09/2019 ,2,1,26/08/2020 ,full time,chua co gia dinh,1,180,40,dang bi benh,co,khong,oto
270,FSI_271,0,4,2,0,1,80,1,1,2,08/01/2020 ,0,2,03/01/2020 ,full time,co gia dinh,1,180,60,dang bi benh,co,co,bus
271,FSI_272,1,0,0,1,0,80,2,3,1,26/11/2019 ,0,0,06/12/2019 ,full time,chua co gia dinh,2,170,40,khong bi benh,co,khong,oto
272,FSI_273,5,1,1,4,0,80,1,2,1,29/06/2020 ,5,0,13/05/2020 ,part time,co gia dinh,2,180,60,khong bi benh,co,khong,xe may
273,FSI_274,4,2,5,0,3,100,5,0,2,19/06/2020 ,0,3,20/06/2020 ,full time,co gia dinh,0,180,50,dang bi benh,co,khong,xe may
274,FSI_275,3,5,0,1,1,80,0,2,2,01/01/2020 ,0,5,23/10/2019 ,part time,chua co gia dinh,0,150,50,khong bi benh,khong,khong,bus
275,FSI_276,5,3,1,1,4,90,3,2,2,12/12/2019 ,2,0,25/10/2019 ,full time,co gia dinh,0,160,50,dang bi benh,co,co,bus
276,FSI_277,5,1,5,5,1,70,3,0,3,03/08/2020 ,1,5,28/06/2020 ,nghi phep,co gia dinh,2,175,70,khong bi benh,khong,co,xe may
277,FSI_278,3,5,3,5,1,80,0,5,2,27/07/2020 ,5,5,09/05/2020 ,part time,chua co gia dinh,0,150,60,khong bi benh,co,khong,xe may
278,FSI_279,2,0,0,5,0,90,0,4,3,18/01/2020 ,0,2,28/08/2020 ,part time,chua co gia dinh,0,170,40,dang bi benh,khong,khong,xe may
279,FSI_280,2,1,5,2,0,90,5,3,3,29/12/2019 ,2,0,22/05/2020 ,full time,chua co gia dinh,2,175,60,khong bi benh,co,khong,oto
280,FSI_281,2,4,0,5,0,90,0,1,2,26/10/2019 ,2,0,25/04/2020 ,full time,chua co gia dinh,1,150,40,dang bi benh,khong,co,xe may
281,FSI_282,3,0,0,5,1,80,3,2,1,02/10/2019 ,2,1,10/06/2020 ,nghi phep,co gia dinh,2,180,50,khong bi benh,khong,co,xe may
282,FSI_283,3,5,5,2,0,70,0,4,1,16/04/2020 ,2,0,28/12/2019 ,part time,co gia dinh,2,160,40,dang bi benh,khong,khong,xe may
283,FSI_284,3,0,5,4,0,80,2,2,2,30/03/2020 ,2,4,24/06/2020 ,part time,chua co gia dinh,0,165,50,khong bi benh,co,co,bus
284,FSI_285,2,0,5,0,1,70,2,0,3,24/12/2019 ,1,0,04/03/2020 ,full time,chua co gia dinh,2,170,50,dang bi benh,co,co,oto
285,FSI_286,0,0,2,4,1,90,1,3,1,12/09/2019 ,5,0,22/02/2020 ,nghi phep,chua co gia dinh,2,165,60,khong bi benh,co,khong,xe may
286,FSI_287,0,1,0,1,2,100,2,5,2,16/03/2020 ,2,4,10/03/2020 ,full time,co gia dinh,1,160,70,dang bi benh,co,co,bus
287,FSI_288,1,0,0,2,0,90,1,2,1,15/01/2020 ,0,5,03/05/2020 ,nghi phep,co gia dinh,2,180,70,dang bi benh,co,khong,oto
288,FSI_289,2,2,3,2,2,80,4,0,2,19/08/2020 ,2,2,05/09/2020 ,part time,chua co gia dinh,2,150,50,khong bi benh,khong,co,bus
289,FSI_290,4,2,2,0,5,70,2,4,1,12/01/2020 ,2,0,17/10/2019 ,part time,chua co gia dinh,0,180,40,khong bi benh,co,khong,xe may
290,FSI_291,4,0,0,1,0,70,0,0,1,20/10/2019 ,5,3,15/11/2019 ,part time,co gia dinh,1,150,50,khong bi benh,co,co,bus
291,FSI_292,2,2,2,2,3,100,0,5,1,15/09/2019 ,1,3,09/05/2020 ,full time,co gia dinh,1,160,40,khong bi benh,khong,co,xe may
292,FSI_293,0,5,0,0,0,90,0,5,1,25/02/2020 ,2,3,30/01/2020 ,full time,co gia dinh,1,180,60,khong bi benh,khong,co,bus
293,FSI_294,0,4,4,1,0,70,2,0,2,06/09/2020 ,0,0,06/09/2020 ,part time,co gia dinh,2,175,70,dang bi benh,co,co,bus
294,FSI_295,5,1,0,2,5,100,0,5,1,20/07/2020 ,0,0,19/12/2019 ,part time,chua co gia dinh,1,180,50,khong bi benh,co,khong,xe may
295,FSI_296,1,3,2,1,0,80,5,3,2,05/07/2020 ,4,5,23/01/2020 ,nghi phep,chua co gia dinh,2,160,40,khong bi benh,khong,co,oto
296,FSI_297,4,0,0,2,4,90,1,0,3,05/11/2019 ,4,0,13/02/2020 ,nghi phep,co gia dinh,2,165,70,dang bi benh,co,khong,oto
297,FSI_298,0,2,0,2,0,80,3,2,2,14/10/2019 ,2,1,19/02/2020 ,nghi phep,chua co gia dinh,1,150,40,khong bi benh,co,khong,bus
298,FSI_299,3,0,0,3,4,100,1,2,3,29/05/2020 ,1,2,08/08/2020 ,full time,co gia dinh,2,175,60,dang bi benh,co,khong,bus
299,FSI_300,5,0,2,4,1,90,0,5,1,04/01/2020 ,3,3,22/02/2020 ,full time,co gia dinh,0,175,70,dang bi benh,co,co,xe may
300,FSI_301,0,1,2,4,2,90,2,2,1,10/11/2019 ,0,2,13/09/2019 ,nghi phep,co gia dinh,0,175,60,khong bi benh,khong,khong,xe may
301,FSI_302,5,0,3,3,3,90,5,0,1,16/08/2020 ,1,3,09/05/2020 ,part time,chua co gia dinh,2,160,70,dang bi benh,khong,co,bus
302,FSI_303,2,1,5,5,0,80,4,4,1,18/07/2020 ,1,3,13/12/2019 ,part time,co gia dinh,1,160,40,khong bi benh,khong,khong,xe may
303,FSI_304,3,4,4,0,0,90,4,5,3,16/11/2019 ,4,1,20/02/2020 ,full time,chua co gia dinh,0,150,50,dang bi benh,co,co,xe may
304,FSI_305,0,2,1,4,0,70,0,0,2,05/05/2020 ,0,0,25/11/2019 ,part time,chua co gia dinh,3,150,50,khong bi benh,khong,khong,oto
305,FSI_306,1,4,5,4,0,90,1,4,2,18/05/2020 ,0,3,29/08/2020 ,nghi phep,chua co gia dinh,2,180,60,khong bi benh,khong,co,xe may
306,FSI_307,2,5,0,2,2,70,4,3,1,21/12/2019 ,1,4,18/05/2020 ,full time,chua co gia dinh,2,165,70,khong bi benh,khong,khong,bus
307,FSI_308,0,0,2,4,0,100,3,0,2,06/10/2019 ,0,3,22/05/2020 ,nghi phep,chua co gia dinh,1,180,50,khong bi benh,khong,co,xe may
308,FSI_309,3,3,0,1,4,100,5,0,1,14/06/2020 ,3,0,18/06/2020 ,full time,chua co gia dinh,1,160,50,dang bi benh,co,khong,bus
309,FSI_310,0,1,1,0,1,90,2,3,1,25/11/2019 ,2,1,01/07/2020 ,nghi phep,chua co gia dinh,2,175,50,dang bi benh,co,co,xe may
310,FSI_311,4,1,1,2,0,80,1,0,1,11/02/2020 ,0,4,23/10/2019 ,part time,co gia dinh,2,165,50,dang bi benh,khong,khong,oto
311,FSI_312,1,2,1,0,5,70,5,2,1,21/09/2019 ,1,0,09/01/2020 ,nghi phep,co gia dinh,2,180,60,khong bi benh,khong,co,xe may
312,FSI_313,3,1,5,3,3,70,2,3,3,30/10/2019 ,0,3,17/05/2020 ,full time,chua co gia dinh,3,170,60,khong bi benh,khong,co,bus
313,FSI_314,0,4,0,0,0,100,1,5,1,17/02/2020 ,0,0,29/05/2020 ,nghi phep,co gia dinh,2,165,70,khong bi benh,khong,co,xe may
314,FSI_315,3,0,3,5,3,90,1,3,1,03/10/2019 ,4,1,08/08/2020 ,part time,co gia dinh,1,165,50,khong bi benh,khong,khong,xe may
315,FSI_316,1,2,3,0,1,70,0,5,1,22/05/2020 ,1,0,18/11/2019 ,full time,chua co gia dinh,1,170,50,khong bi benh,khong,khong,oto
316,FSI_317,0,2,4,2,5,80,0,2,3,12/04/2020 ,0,5,14/01/2020 ,part time,co gia dinh,2,175,70,khong bi benh,co,khong,bus
317,FSI_318,4,0,1,3,1,70,5,5,1,17/11/2019 ,5,0,19/08/2020 ,part time,co gia dinh,0,170,50,dang bi benh,khong,co,bus
318,FSI_319,1,3,4,1,5,70,0,5,1,12/12/2019 ,5,0,30/10/2019 ,nghi phep,co gia dinh,1,175,50,dang bi benh,co,co,bus
319,FSI_320,4,0,2,0,1,100,3,2,2,06/11/2019 ,0,2,05/10/2019 ,part time,chua co gia dinh,0,180,40,dang bi benh,khong,co,oto
320,FSI_321,5,2,3,2,0,100,2,4,1,30/12/2019 ,2,2,07/01/2020 ,nghi phep,co gia dinh,1,165,40,khong bi benh,co,khong,xe may
321,FSI_322,4,4,1,4,3,80,2,2,1,06/09/2020 ,0,5,31/05/2020 ,part time,co gia dinh,0,160,60,dang bi benh,co,khong,xe may
322,FSI_323,2,3,2,3,3,90,0,5,1,11/04/2020 ,2,5,23/05/2020 ,nghi phep,co gia dinh,2,165,60,dang bi benh,khong,co,xe may
323,FSI_324,4,2,4,1,4,90,1,1,2,05/08/2020 ,2,3,27/04/2020 ,part time,co gia dinh,1,160,40,dang bi benh,co,co,oto
324,FSI_325,5,4,2,0,0,70,0,0,3,16/02/2020 ,4,2,15/05/2020 ,nghi phep,co gia dinh,0,165,40,khong bi benh,khong,co,xe may
325,FSI_326,2,1,0,2,0,100,2,3,2,21/07/2020 ,2,4,26/10/2019 ,nghi phep,co gia dinh,0,160,50,khong bi benh,khong,khong,xe may
326,FSI_327,0,0,3,1,0,100,5,2,2,15/01/2020 ,4,2,16/12/2019 ,part time,co gia dinh,1,150,50,dang bi benh,khong,khong,xe may
327,FSI_328,0,0,0,3,4,80,0,0,1,27/03/2020 ,4,2,11/02/2020 ,nghi phep,chua co gia dinh,1,180,50,khong bi benh,khong,co,bus
328,FSI_329,3,1,2,5,0,80,5,2,2,10/09/2019 ,1,5,28/10/2019 ,part time,chua co gia dinh,2,180,70,khong bi benh,khong,co,bus
329,FSI_330,2,0,1,1,0,100,0,0,1,11/10/2019 ,0,5,13/09/2019 ,part time,co gia dinh,2,180,70,khong bi benh,khong,co,xe may
330,FSI_331,0,2,4,4,1,70,0,0,2,04/05/2020 ,4,2,30/05/2020 ,nghi phep,chua co gia dinh,1,165,50,dang bi benh,co,co,oto
331,FSI_332,2,2,2,1,0,80,0,2,2,31/03/2020 ,2,2,01/09/2020 ,nghi phep,co gia dinh,0,150,60,khong bi benh,khong,khong,xe may
332,FSI_333,2,2,0,0,2,90,0,0,1,07/09/2020 ,0,0,11/02/2020 ,nghi phep,chua co gia dinh,2,150,60,khong bi benh,khong,khong,xe may
