,ID,di_muon,di_ve_som,vang_co_phep,vang_khong_phep,OT,muc_tieu_dat_duoc,du_an,chat_luong_du_an,thoi_han_hop_dong,ngay_danh_gia_cuoi,so_nam_o_cong_ty,so_nam_trong_vi_tri_hien_tai,ngay_tang_luong_cuoi,tinh_trang_lam_viec,tinh_trang_hon_nhan,so_con,chieu_cao,can_nang,tinh_trang_suc_khoe,Hut_thuoc,Uong_ruou_bia,Phuong_tien_di_chuyen
166,FSI_167,3,2,2,2,1,80,0,4,2,07/06/2020 ,5,0,10/04/2020 ,part time,co gia dinh,1,160,60,khong bi benh,khong,co,xe may
167,FSI_168,0,3,0,4,1,80,2,0,3,22/08/2020 ,2,0,10/11/2019 ,nghi phep,chua co gia dinh,1,175,50,dang bi benh,khong,co,bus
168,FSI_169,2,0,0,2,1,100,3,0,2,08/08/2020 ,2,1,16/09/2019 ,full time,chua co gia dinh,1,170,50,dang bi benh,khong,co,xe may
169,FSI_170,0,0,2,0,1,100,3,0,1,31/08/2020 ,5,0,27/11/2019 ,part time,chua co gia dinh,1,180,60,dang bi benh,co,co,bus
170,FSI_171,5,1,4,3,0,90,1,5,3,30/04/2020 ,2,2,06/02/2020 ,nghi phep,co gia dinh,0,160,60,khong bi benh,khong,khong,oto
171,FSI_172,0,3,1,0,0,100,4,1,3,10/11/2019 ,1,5,23/03/2020 ,full time,chua co gia dinh,2,160,70,dang bi benh,khong,co,oto
172,FSI_173,0,0,0,2,0,100,4,5,1,17/01/2020 ,0,1,26/06/2020 ,nghi phep,co gia dinh,0,160,60,khong bi benh,khong,khong,xe may
173,FSI_174,0,2,1,3,0,80,0,2,2,25/09/2019 ,0,5,24/08/2020 ,full time,chua co gia dinh,1,180,50,dang bi benh,co,co,oto
174,FSI_175,0,0,0,1,5,80,4,5,2,02/10/2019 ,2,1,10/09/2019 ,full time,co gia dinh,0,175,40,dang bi benh,co,co,xe may
175,FSI_176,0,5,3,0,1,90,1,3,2,04/09/2020 ,0,4,26/05/2020 ,nghi phep,chua co gia dinh,0,160,60,khong bi benh,khong,co,oto
176,FSI_177,0,2,0,3,3,100,5,4,1,07/11/2019 ,2,0,17/05/2020 ,full time,chua co gia dinh,3,165,70,khong bi benh,khong,co,xe may
177,FSI_178,0,5,0,2,1,70,2,1,2,02/08/2020 ,3,0,01/11/2019 ,part time,chua co gia dinh,1,180,40,khong bi benh,co,khong,oto
178,FSI_179,2,4,0,2,5,80,3,4,3,20/09/2019 ,1,1,09/09/2019 ,part time,chua co gia dinh,0,175,70,dang bi benh,co,khong,xe may
179,FSI_180,2,4,1,4,1,90,1,0,1,17/02/2020 ,0,0,17/11/2019 ,nghi phep,chua co gia dinh,0,180,70,khong bi benh,khong,co,xe may
180,FSI_181,1,3,2,0,2,70,0,3,1,13/06/2020 ,1,2,14/03/2020 ,part time,co gia dinh,1,160,50,dang bi benh,co,co,oto
181,FSI_182,0,5,5,2,0,70,4,0,2,10/11/2019 ,5,1,18/02/2020 ,part time,chua co gia dinh,1,150,60,khong bi benh,khong,co,xe may
182,FSI_183,2,4,0,5,1,100,3,0,1,12/04/2020 ,5,0,16/12/2019 ,part time,co gia dinh,1,160,70,khong bi benh,co,co,xe may
183,FSI_184,3,2,2,1,0,70,3,4,2,26/01/2020 ,1,0,24/10/2019 ,nghi phep,co gia dinh,2,175,40,dang bi benh,khong,co,xe may
184,FSI_185,0,2,5,0,0,70,0,0,2,15/03/2020 ,0,2,09/03/2020 ,nghi phep,co gia dinh,2,170,70,khong bi benh,co,co,oto
185,FSI_186,4,3,1,0,5,70,0,2,1,24/05/2020 ,5,2,24/09/2019 ,full time,co gia dinh,1,165,40,dang bi benh,khong,co,oto
186,FSI_187,1,0,5,0,2,100,0,0,1,10/08/2020 ,0,0,27/02/2020 ,nghi phep,co gia dinh,3,170,50,khong bi benh,co,co,oto
187,FSI_188,3,0,4,2,1,80,0,0,1,05/01/2020 ,5,2,26/10/2019 ,full time,co gia dinh,0,160,40,khong bi benh,khong,khong,xe may
188,FSI_189,2,1,3,1,0,80,4,5,2,25/10/2019 ,0,2,22/12/2019 ,nghi phep,chua co gia dinh,0,150,60,dang bi benh,co,co,bus
189,FSI_190,0,2,4,5,4,90,5,1,2,01/09/2020 ,2,0,11/01/2020 ,full time,co gia dinh,0,180,60,khong bi benh,khong,co,xe may
190,FSI_191,0,4,5,3,0,90,0,1,1,23/12/2019 ,4,0,14/05/2020 ,nghi phep,co gia dinh,2,175,50,khong bi benh,co,khong,bus
191,FSI_192,0,1,2,3,2,100,1,5,3,26/04/2020 ,5,4,29/07/2020 ,part time,chua co gia dinh,0,150,70,dang bi benh,co,khong,oto
192,FSI_193,0,0,1,4,3,80,1,1,1,04/11/2019 ,0,1,04/10/2019 ,nghi phep,chua co gia dinh,2,170,50,dang bi benh,co,co,xe may
193,FSI_194,5,0,0,0,2,90,0,5,1,27/03/2020 ,0,3,14/05/2020 ,nghi phep,co gia dinh,0,160,40,khong bi benh,co,khong,xe may
194,FSI_195,0,2,4,1,2,80,0,4,3,22/01/2020 ,3,4,16/09/2019 ,nghi phep,chua co gia dinh,1,150,50,dang bi benh,co,khong,bus
195,FSI_196,4,0,3,3,0,90,2,4,1,01/05/2020 ,3,5,09/09/2019 ,nghi phep,chua co gia dinh,0,170,40,khong bi benh,khong,khong,xe may
196,FSI_197,0,1,3,0,0,100,0,0,1,19/05/2020 ,2,2,25/09/2019 ,nghi phep,chua co gia dinh,0,175,40,khong bi benh,khong,co,bus
197,FSI_198,1,0,4,0,3,80,4,0,1,27/07/2020 ,5,4,03/11/2019 ,part time,co gia dinh,1,165,70,khong bi benh,co,co,xe may
198,FSI_199,3,1,3,2,0,100,1,0,3,09/06/2020 ,2,3,30/08/2020 ,nghi phep,co gia dinh,0,150,60,khong bi benh,co,khong,xe may
199,FSI_200,1,2,2,2,0,80,0,0,3,02/09/2020 ,1,3,11/05/2020 ,part time,co gia dinh,2,175,70,khong bi benh,khong,khong,bus
200,FSI_201,0,5,0,3,0,80,2,1,1,04/06/2020 ,2,0,11/08/2020 ,nghi phep,chua co gia dinh,3,165,40,khong bi benh,co,khong,xe may
201,FSI_202,4,3,1,1,0,80,0,1,3,13/03/2020 ,0,5,19/01/2020 ,nghi phep,chua co gia dinh,1,150,50,dang bi benh,khong,khong,xe may
202,FSI_203,0,0,0,1,4,100,5,0,2,16/03/2020 ,3,2,05/12/2019 ,nghi phep,co gia dinh,2,165,40,dang bi benh,co,co,xe may
203,FSI_204,1,0,0,3,1,80,2,1,1,20/09/2019 ,2,3,16/09/2019 ,part time,chua co gia dinh,2,150,40,khong bi benh,khong,co,bus
204,FSI_205,0,1,1,3,2,80,0,0,2,23/01/2020 ,2,1,17/02/2020 ,part time,chua co gia dinh,0,175,50,khong bi benh,khong,khong,xe may
205,FSI_206,2,0,2,0,0,90,0,2,2,19/02/2020 ,0,0,25/05/2020 ,part time,chua co gia dinh,1,175,50,khong bi benh,co,co,oto
206,FSI_207,0,2,1,2,4,90,5,4,3,27/01/2020 ,5,3,07/07/2020 ,full time,co gia dinh,0,175,40,dang bi benh,co,co,xe may
207,FSI_208,1,2,0,2,0,90,5,4,1,12/12/2019 ,4,1,11/11/2019 ,full time,co gia dinh,1,180,50,khong bi benh,co,khong,xe may
208,FSI_209,5,0,3,5,2,90,5,4,2,17/04/2020 ,1,2,29/10/2019 ,full time,chua co gia dinh,1,160,40,khong bi benh,khong,co,xe may
209,FSI_210,2,4,5,5,2,70,5,5,2,14/03/2020 ,5,4,20/02/2020 ,part time,chua co gia dinh,1,165,40,khong bi benh,co,khong,oto
210,FSI_211,3,2,0,1,5,90,5,3,2,09/03/2020 ,0,3,13/11/2019 ,full time,chua co gia dinh,0,150,40,khong bi benh,khong,co,oto
211,FSI_212,1,0,5,0,3,90,2,4,2,15/04/2020 ,0,3,12/02/2020 ,full time,chua co gia dinh,1,150,70,dang bi benh,co,co,oto
212,FSI_213,5,3,3,4,5,80,5,2,1,05/10/2019 ,5,3,01/12/2019 ,part time,chua co gia dinh,2,170,50,dang bi benh,co,co,xe may
213,FSI_214,0,3,0,3,0,90,2,0,1,04/02/2020 ,2,2,29/07/2020 ,full time,co gia dinh,3,180,60,khong bi benh,co,khong,xe may
214,FSI_215,5,0,4,4,3,70,1,2,1,09/10/2019 ,0,0,08/10/2019 ,full time,chua co gia dinh,0,180,60,khong bi benh,khong,khong,bus
215,FSI_216,3,1,1,4,0,90,5,5,2,19/10/2019 ,1,1,12/12/2019 ,nghi phep,co gia dinh,3,160,50,khong bi benh,khong,co,bus
216,FSI_217,4,5,0,0,0,100,1,1,1,17/07/2020 ,2,1,07/09/2020 ,nghi phep,chua co gia dinh,1,175,50,dang bi benh,khong,khong,oto
217,FSI_218,5,3,4,3,2,100,1,1,3,14/06/2020 ,0,5,16/08/2020 ,nghi phep,co gia dinh,0,165,70,khong bi benh,khong,khong,bus
218,FSI_219,2,0,3,3,4,90,2,0,1,24/01/2020 ,4,0,23/04/2020 ,nghi phep,chua co gia dinh,2,150,70,dang bi benh,co,co,xe may
219,FSI_220,1,1,1,0,2,80,0,4,1,18/01/2020 ,0,2,16/04/2020 ,full time,chua co gia dinh,2,165,60,dang bi benh,co,co,xe may
220,FSI_221,1,3,3,0,5,70,0,0,2,14/03/2020 ,0,0,22/10/2019 ,nghi phep,co gia dinh,0,165,40,dang bi benh,co,co,xe may
221,FSI_222,2,5,4,4,0,90,0,0,1,18/08/2020 ,3,1,15/10/2019 ,full time,chua co gia dinh,0,170,40,khong bi benh,co,co,bus
222,FSI_223,3,2,0,0,5,70,4,2,1,12/05/2020 ,4,1,05/02/2020 ,nghi phep,chua co gia dinh,1,165,70,dang bi benh,co,khong,xe may
223,FSI_224,0,5,0,2,2,90,0,2,2,10/11/2019 ,5,0,17/06/2020 ,full time,chua co gia dinh,0,160,60,khong bi benh,khong,khong,xe may
224,FSI_225,0,1,0,0,2,100,0,4,3,09/03/2020 ,2,0,19/12/2019 ,part time,chua co gia dinh,1,150,60,khong bi benh,khong,khong,bus
225,FSI_226,2,0,3,0,2,100,4,2,1,24/07/2020 ,3,3,02/10/2019 ,part time,co gia dinh,0,180,70,dang bi benh,khong,co,xe may
226,FSI_227,4,0,5,1,2,70,3,1,1,04/01/2020 ,1,0,08/10/2019 ,nghi phep,co gia dinh,1,170,50,dang bi benh,co,khong,xe may
227,FSI_228,5,3,2,4,3,90,4,1,1,12/04/2020 ,3,3,15/01/2020 ,full time,chua co gia dinh,3,170,70,dang bi benh,khong,khong,bus
228,FSI_229,3,2,2,0,0,80,4,1,1,21/03/2020 ,3,2,27/12/2019 ,nghi phep,chua co gia dinh,1,175,70,dang bi benh,co,khong,oto
229,FSI_230,0,1,1,2,3,100,5,2,2,23/05/2020 ,1,2,15/08/2020 ,nghi phep,co gia dinh,2,160,50,dang bi benh,co,khong,xe may
230,FSI_231,0,1,4,4,0,70,2,0,2,11/01/2020 ,0,4,21/04/2020 ,full time,co gia dinh,0,165,50,khong bi benh,co,khong,bus
231,FSI_232,5,1,4,3,5,80,2,2,2,22/08/2020 ,2,1,01/12/2019 ,full time,co gia dinh,1,160,60,khong bi benh,co,co,oto
232,FSI_233,4,0,2,1,0,100,0,1,1,02/02/2020 ,0,3,14/06/2020 ,full time,co gia dinh,2,180,40,khong bi benh,khong,khong,xe may
233,FSI_234,5,2,5,4,1,100,2,0,1,20/02/2020 ,0,2,21/02/2020 ,part time,chua co gia dinh,0,175,40,dang bi benh,co,co,xe may
234,FSI_235,2,2,1,0,0,100,1,0,2,16/11/2019 ,1,4,21/04/2020 ,nghi phep,co gia dinh,0,180,50,khong bi benh,co,co,bus
235,FSI_236,0,1,3,2,5,80,1,4,1,16/03/2020 ,2,1,07/02/2020 ,full time,co gia dinh,2,170,70,dang bi benh,khong,khong,oto
236,FSI_237,2,0,1,4,2,70,0,3,1,22/01/2020 ,0,0,06/08/2020 ,full time,co gia dinh,1,175,60,dang bi benh,khong,khong,xe may
237,FSI_238,5,2,0,0,1,90,1,2,2,14/03/2020 ,5,1,18/09/2019 ,part time,chua co gia dinh,1,175,40,khong bi benh,khong,khong,xe may
238,FSI_239,0,5,3,0,1,80,1,4,1,04/08/2020 ,2,5,28/05/2020 ,part time,chua co gia dinh,1,160,50,khong bi benh,khong,co,bus
239,FSI_240,1,1,2,0,0,90,1,0,2,11/07/2020 ,0,3,23/09/2019 ,part time,chua co gia dinh,0,160,70,khong bi benh,co,co,xe may
240,FSI_241,0,1,4,1,0,70,1,2,2,26/03/2020 ,2,0,25/05/2020 ,nghi phep,co gia dinh,1,165,40,dang bi benh,khong,khong,xe may
241,FSI_242,1,4,3,0,4,70,4,1,1,29/04/2020 ,3,4,07/09/2020 ,nghi phep,co gia dinh,1,150,40,khong bi benh,co,khong,xe may
242,FSI_243,5,0,2,1,2,70,2,0,1,17/07/2020 ,0,1,20/02/2020 ,part time,chua co gia dinh,0,150,60,khong bi benh,co,khong,xe may
243,FSI_244,4,1,0,0,2,90,3,0,3,04/08/2020 ,3,0,17/10/2019 ,full time,chua co gia dinh,3,180,70,khong bi benh,khong,co,bus
244,FSI_245,1,0,0,0,3,80,1,3,2,01/02/2020 ,1,1,04/03/2020 ,nghi phep,co gia dinh,2,150,60,dang bi benh,co,co,xe may
245,FSI_246,1,3,3,3,0,100,2,4,2,18/03/2020 ,0,2,28/09/2019 ,full time,co gia dinh,1,175,70,dang bi benh,co,co,xe may
246,FSI_247,1,3,0,0,3,80,0,2,3,16/01/2020 ,5,0,04/05/2020 ,part time,co gia dinh,2,150,40,dang bi benh,khong,co,bus
247,FSI_248,0,3,0,0,0,90,2,0,3,02/10/2019 ,2,0,23/03/2020 ,full time,chua co gia dinh,2,180,60,dang bi benh,khong,co,xe may
248,FSI_249,5,5,1,2,4,80,5,0,1,05/01/2020 ,0,0,25/11/2019 ,full time,chua co gia dinh,1,180,70,khong bi benh,khong,khong,oto
249,FSI_250,4,4,4,2,5,70,0,4,1,20/12/2019 ,3,3,08/01/2020 ,part time,chua co gia dinh,1,160,50,dang bi benh,co,co,xe may
250,FSI_251,1,1,0,3,5,100,1,0,2,16/12/2019 ,1,5,06/08/2020 ,full time,co gia dinh,0,175,60,dang bi benh,khong,khong,xe may
251,FSI_252,5,3,1,0,1,90,5,4,2,30/12/2019 ,4,0,19/08/2020 ,nghi phep,chua co gia dinh,1,150,50,dang bi benh,co,khong,oto
252,FSI_253,2,0,2,0,0,70,5,4,1,01/10/2019 ,0,0,29/08/2020 ,full time,co gia dinh,1,165,50,dang bi benh,co,khong,oto
253,FSI_254,2,4,0,0,4,70,0,0,2,07/02/2020 ,1,0,27/06/2020 ,full time,co gia dinh,0,180,50,dang bi benh,khong,khong,oto
254,FSI_255,5,3,0,0,0,70,1,3,1,20/10/2019 ,4,2,29/07/2020 ,full time,co gia dinh,1,180,70,dang bi benh,khong,co,bus
255,FSI_256,2,1,3,5,5,90,0,5,1,04/12/2019 ,0,2,02/02/2020 ,part time,co gia dinh,0,170,70,dang bi benh,co,khong,oto
256,FSI_257,5,3,1,2,1,70,5,2,3,03/03/2020 ,1,0,17/05/2020 ,part time,chua co gia dinh,2,175,70,dang bi benh,khong,co,bus
257,FSI_258,1,3,0,1,3,90,5,3,1,16/05/2020 ,4,3,16/05/2020 ,nghi phep,chua co gia dinh,1,160,50,khong bi benh,co,co,xe may
258,FSI_259,0,1,1,2,1,90,0,0,3,04/08/2020 ,2,1,01/09/2020 ,nghi phep,chua co gia dinh,0,150,40,khong bi benh,co,co,oto
259,FSI_260,1,5,2,0,4,80,5,2,1,18/11/2019 ,1,1,17/01/2020 ,part time,chua co gia dinh,0,170,60,khong bi benh,khong,khong,xe may
260,FSI_261,0,3,1,3,4,100,2,2,2,27/02/2020 ,2,3,31/05/2020 ,part time,co gia dinh,2,170,60,khong bi benh,khong,khong,bus
261,FSI_262,5,4,5,5,1,70,0,5,1,29/10/2019 ,1,2,22/08/2020 ,nghi phep,chua co gia dinh,1,170,50,khong bi benh,co,co,xe may
262,FSI_263,4,4,0,0,5,100,0,2,2,17/03/2020 ,1,1,24/04/2020 ,nghi phep,co gia dinh,0,180,60,khong bi benh,co,co,oto
263,FSI_264,5,3,1,1,1,90,2,4,1,01/04/2020 ,0,5,21/10/2019 ,nghi phep,chua co gia dinh,0,160,70,khong bi benh,khong,khong,bus
264,FSI_265,3,2,0,5,5,100,3,3,3,16/07/2020 ,4,5,18/01/2020 ,part time,chua co gia dinh,2,160,40,khong bi benh,co,khong,xe may
265,FSI_266,3,1,1,3,5,90,4,2,2,18/05/2020 ,5,5,08/11/2019 ,full time,co gia dinh,0,160,70,khong bi benh,co,co,xe may
266,FSI_267,4,0,2,4,2,70,1,1,2,22/09/2019 ,1,0,25/08/2020 ,full time,chua co gia dinh,0,175,40,dang bi benh,khong,khong,xe may
267,FSI_268,0,0,1,2,4,80,2,0,1,19/11/2019 ,0,4,02/01/2020 ,nghi phep,chua co gia dinh,1,180,40,dang bi benh,co,khong,xe may
268,FSI_269,1,4,4,0,0,100,0,1,3,29/12/2019 ,0,0,17/02/2020 ,nghi phep,co gia dinh,2,175,50,khong bi benh,co,co,xe may
269,FSI_270,0,5,4,2,4,80,2,2,3,12/01/2020 ,5,0,10/02/2020 ,full time,chua co gia dinh,1,150,60,khong bi benh,co,co,bus
270,FSI_271,5,3,0,5,1,80,1,1,1,24/07/2020 ,1,0,04/02/2020 ,full time,co gia dinh,2,175,60,dang bi benh,co,khong,oto
271,FSI_272,5,0,4,2,1,70,5,5,3,20/12/2019 ,1,3,08/09/2019 ,nghi phep,chua co gia dinh,3,170,70,khong bi benh,co,khong,xe may
272,FSI_273,1,2,3,0,3,80,1,5,2,06/10/2019 ,0,1,29/05/2020 ,nghi phep,chua co gia dinh,2,160,50,khong bi benh,co,khong,xe may
273,FSI_274,2,5,2,3,4,90,4,2,1,05/12/2019 ,0,4,03/12/2019 ,nghi phep,co gia dinh,0,165,70,dang bi benh,co,khong,bus
274,FSI_275,3,3,1,1,4,100,0,2,2,03/10/2019 ,1,0,20/01/2020 ,nghi phep,chua co gia dinh,2,150,70,dang bi benh,co,co,xe may
275,FSI_276,1,2,1,5,0,100,0,4,2,14/08/2020 ,5,3,21/09/2019 ,full time,chua co gia dinh,0,170,50,khong bi benh,co,co,xe may
276,FSI_277,0,0,0,0,4,90,2,1,1,29/01/2020 ,0,1,14/10/2019 ,nghi phep,co gia dinh,1,165,60,dang bi benh,khong,khong,oto
277,FSI_278,0,2,2,5,0,90,1,2,1,30/08/2020 ,0,1,27/12/2019 ,full time,co gia dinh,0,150,70,dang bi benh,khong,co,xe may
278,FSI_279,2,0,0,3,1,80,3,1,2,10/08/2020 ,0,1,09/12/2019 ,part time,chua co gia dinh,1,170,70,dang bi benh,khong,co,xe may
279,FSI_280,2,1,1,1,0,80,2,5,1,23/08/2020 ,1,4,12/12/2019 ,part time,co gia dinh,0,160,50,dang bi benh,co,khong,xe may
280,FSI_281,3,0,5,0,3,70,4,4,1,14/10/2019 ,0,3,13/05/2020 ,part time,chua co gia dinh,3,170,40,khong bi benh,co,khong,bus
281,FSI_282,1,5,1,1,2,80,4,5,2,11/08/2020 ,1,2,28/06/2020 ,nghi phep,co gia dinh,1,150,40,khong bi benh,khong,khong,bus
282,FSI_283,1,4,5,2,3,100,0,2,1,19/10/2019 ,0,3,18/03/2020 ,nghi phep,chua co gia dinh,0,150,50,khong bi benh,co,co,bus
283,FSI_284,2,3,1,2,5,90,1,3,3,27/03/2020 ,2,5,15/11/2019 ,full time,chua co gia dinh,0,150,70,dang bi benh,co,khong,xe may
284,FSI_285,4,1,4,1,2,80,3,4,2,27/11/2019 ,2,5,28/09/2019 ,nghi phep,co gia dinh,0,175,40,dang bi benh,khong,khong,oto
285,FSI_286,0,2,1,5,3,70,3,1,2,28/02/2020 ,0,1,02/04/2020 ,nghi phep,co gia dinh,2,160,60,dang bi benh,khong,co,oto
286,FSI_287,3,2,0,2,2,100,2,1,3,03/03/2020 ,0,3,30/10/2019 ,part time,co gia dinh,0,180,70,dang bi benh,co,co,bus
287,FSI_288,0,0,0,0,4,70,5,5,1,19/11/2019 ,5,4,29/12/2019 ,full time,co gia dinh,0,160,60,khong bi benh,co,khong,xe may
288,FSI_289,3,1,4,0,5,80,2,0,1,21/06/2020 ,2,5,11/03/2020 ,nghi phep,chua co gia dinh,1,160,40,khong bi benh,khong,co,bus
289,FSI_290,4,0,2,3,2,70,3,2,1,01/05/2020 ,1,5,01/01/2020 ,nghi phep,co gia dinh,1,165,60,khong bi benh,co,khong,oto
290,FSI_291,3,0,2,0,5,100,4,3,1,23/11/2019 ,3,0,17/03/2020 ,part time,chua co gia dinh,0,160,60,khong bi benh,co,co,oto
291,FSI_292,1,1,4,2,2,80,2,1,1,20/02/2020 ,1,5,24/08/2020 ,part time,co gia dinh,2,175,70,khong bi benh,khong,khong,xe may
292,FSI_293,0,0,1,3,1,80,0,4,1,19/10/2019 ,5,4,09/03/2020 ,full time,chua co gia dinh,1,180,40,khong bi benh,khong,khong,oto
293,FSI_294,2,2,4,3,3,70,5,0,1,24/10/2019 ,0,1,22/01/2020 ,nghi phep,chua co gia dinh,2,165,50,khong bi benh,khong,khong,xe may
294,FSI_295,4,4,5,5,4,70,3,0,2,04/10/2019 ,4,2,31/05/2020 ,nghi phep,co gia dinh,1,170,50,khong bi benh,khong,khong,bus
295,FSI_296,5,1,2,5,4,80,1,3,1,11/02/2020 ,1,1,02/09/2020 ,nghi phep,chua co gia dinh,1,175,60,khong bi benh,khong,khong,xe may
296,FSI_297,0,0,4,4,0,100,0,5,2,18/02/2020 ,2,2,11/09/2019 ,nghi phep,co gia dinh,0,150,70,dang bi benh,khong,khong,bus
297,FSI_298,4,4,0,0,1,70,0,1,1,30/07/2020 ,0,1,24/09/2019 ,nghi phep,co gia dinh,2,175,70,khong bi benh,khong,khong,xe may
298,FSI_299,4,5,0,1,4,90,1,2,3,29/01/2020 ,1,2,02/11/2019 ,nghi phep,chua co gia dinh,3,170,40,khong bi benh,khong,co,oto
299,FSI_300,2,1,3,5,1,70,0,4,1,03/06/2020 ,5,2,29/07/2020 ,part time,chua co gia dinh,3,175,50,khong bi benh,co,co,xe may
300,FSI_301,5,5,4,1,1,100,1,4,1,24/01/2020 ,3,0,16/07/2020 ,part time,co gia dinh,1,175,40,khong bi benh,khong,co,xe may
301,FSI_302,0,0,1,3,1,70,4,2,1,12/07/2020 ,0,0,26/07/2020 ,part time,co gia dinh,2,150,60,dang bi benh,co,khong,xe may
302,FSI_303,0,1,1,2,0,100,2,0,3,20/11/2019 ,0,1,29/01/2020 ,part time,chua co gia dinh,0,170,40,khong bi benh,co,khong,xe may
303,FSI_304,4,1,0,0,1,70,0,1,2,12/09/2019 ,0,1,08/04/2020 ,nghi phep,co gia dinh,0,180,40,khong bi benh,co,co,bus
304,FSI_305,1,0,1,3,0,90,2,2,2,07/04/2020 ,4,1,15/11/2019 ,part time,co gia dinh,0,150,70,dang bi benh,khong,co,xe may
305,FSI_306,2,0,1,3,0,90,5,0,1,19/06/2020 ,3,2,06/01/2020 ,nghi phep,chua co gia dinh,2,165,60,dang bi benh,khong,khong,xe may
306,FSI_307,0,1,0,0,2,100,5,0,1,16/12/2019 ,4,3,12/02/2020 ,nghi phep,chua co gia dinh,1,180,40,khong bi benh,co,co,xe may
307,FSI_308,2,3,2,0,0,100,1,5,2,17/03/2020 ,1,5,13/02/2020 ,full time,co gia dinh,1,170,70,khong bi benh,khong,khong,oto
308,FSI_309,3,0,0,0,0,100,5,5,3,09/08/2020 ,5,0,22/03/2020 ,nghi phep,chua co gia dinh,1,170,60,khong bi benh,co,khong,bus
309,FSI_310,2,5,3,5,1,80,2,2,1,29/12/2019 ,4,0,13/09/2019 ,part time,co gia dinh,0,170,50,dang bi benh,co,co,xe may
310,FSI_311,3,4,4,2,0,80,5,2,1,04/11/2019 ,3,5,17/06/2020 ,part time,chua co gia dinh,0,165,70,dang bi benh,co,khong,xe may
311,FSI_312,2,0,2,0,3,80,0,0,3,31/03/2020 ,5,2,18/04/2020 ,full time,chua co gia dinh,2,175,60,dang bi benh,co,co,xe may
312,FSI_313,5,2,0,2,0,100,0,4,1,21/10/2019 ,3,2,27/05/2020 ,nghi phep,chua co gia dinh,0,175,70,dang bi benh,co,co,bus
313,FSI_314,5,2,0,0,1,70,3,0,1,29/12/2019 ,0,5,06/08/2020 ,part time,chua co gia dinh,2,150,60,khong bi benh,khong,khong,xe may
314,FSI_315,2,2,2,0,5,100,0,2,2,30/08/2020 ,3,1,05/10/2019 ,full time,co gia dinh,0,165,40,khong bi benh,co,khong,xe may
315,FSI_316,0,3,2,0,3,70,0,5,1,04/04/2020 ,4,4,25/03/2020 ,nghi phep,chua co gia dinh,2,150,50,khong bi benh,co,khong,bus
316,FSI_317,3,0,1,5,2,80,3,1,2,28/04/2020 ,3,2,15/04/2020 ,full time,co gia dinh,1,180,70,khong bi benh,co,co,bus
317,FSI_318,0,1,2,2,5,100,0,0,1,05/10/2019 ,3,2,19/11/2019 ,full time,co gia dinh,2,170,40,khong bi benh,co,co,bus
318,FSI_319,4,4,1,3,0,100,1,1,1,17/09/2019 ,2,1,10/07/2020 ,nghi phep,chua co gia dinh,3,165,70,khong bi benh,khong,khong,oto
319,FSI_320,2,0,4,3,5,90,0,1,1,27/08/2020 ,5,0,08/10/2019 ,part time,co gia dinh,2,160,60,khong bi benh,khong,khong,bus
320,FSI_321,0,3,0,4,5,80,4,0,3,28/07/2020 ,0,0,20/12/2019 ,nghi phep,chua co gia dinh,1,150,50,dang bi benh,khong,co,oto
321,FSI_322,3,3,2,3,1,70,1,1,1,24/09/2019 ,5,1,27/03/2020 ,part time,co gia dinh,1,180,60,dang bi benh,co,khong,bus
322,FSI_323,2,0,5,0,2,70,5,5,1,21/09/2019 ,1,5,17/09/2019 ,nghi phep,chua co gia dinh,1,150,60,khong bi benh,khong,khong,xe may
323,FSI_324,1,3,1,0,3,90,2,1,2,09/07/2020 ,4,2,27/04/2020 ,part time,chua co gia dinh,1,165,70,dang bi benh,co,co,xe may
324,FSI_325,2,5,4,0,3,100,3,1,1,25/11/2019 ,1,1,10/01/2020 ,nghi phep,co gia dinh,1,175,60,dang bi benh,co,khong,oto
325,FSI_326,1,1,1,0,1,100,3,3,1,11/08/2020 ,2,0,22/06/2020 ,part time,co gia dinh,2,150,70,dang bi benh,co,co,oto
326,FSI_327,3,4,3,0,3,100,1,0,2,26/06/2020 ,4,1,23/11/2019 ,part time,co gia dinh,2,160,60,dang bi benh,co,khong,bus
327,FSI_328,4,0,5,3,4,80,3,1,1,17/03/2020 ,0,5,30/10/2019 ,part time,chua co gia dinh,1,150,60,dang bi benh,khong,khong,bus
328,FSI_329,2,3,3,0,2,100,1,0,1,08/03/2020 ,3,2,13/11/2019 ,nghi phep,chua co gia dinh,0,165,50,khong bi benh,co,co,xe may
329,FSI_330,2,5,0,0,5,70,2,3,1,09/05/2020 ,5,1,02/09/2020 ,nghi phep,co gia dinh,0,170,60,dang bi benh,co,khong,bus
330,FSI_331,2,4,0,2,0,80,4,0,1,04/07/2020 ,2,5,23/07/2020 ,nghi phep,co gia dinh,3,160,40,khong bi benh,khong,khong,bus
331,FSI_332,0,0,1,2,1,70,2,5,1,15/11/2019 ,0,2,11/02/2020 ,full time,chua co gia dinh,1,180,60,dang bi benh,khong,khong,xe may
332,FSI_333,5,5,3,1,4,80,1,2,2,09/09/2019 ,1,0,28/08/2020 ,part time,co gia dinh,1,175,40,dang bi benh,co,khong,xe may
333,FSI_334,2,0,4,0,5,100,0,0,1,02/11/2019 ,0,0,16/01/2020 ,full time,chua co gia dinh,1,170,60,dang bi benh,khong,co,xe may
